# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "-t" "CDS" "-g" "transcript_id" "-a" "annotation.gtf" "-o" "counts/temp_counts_transcript.txt" "alignments/NPFM1_sorted.bam" "alignments/NPFM2_sorted.bam" "alignments/NPFM3_sorted.bam" "alignments/NPFM4_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/NPFM1_sorted.bam	alignments/NPFM2_sorted.bam	alignments/NPFM3_sorted.bam	alignments/NPFM4_sorted.bam
unassigned_transcript_120	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	23110;23910;30452;33234;35931;42121;43449;45411;47265;48345;49236;50758;54952;60136	23130;23940;30543;33309;35974;42183;43542;45505;47343;48425;49322;50864;55258;60233	+;+;+;+;+;+;+;+;+;+;+;+;+;+	1275	0	0	10	0
unassigned_transcript_121	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	85213;91253;94929;96376;99445;103036;105127;109637;112050;112370;112633;114629	85263;91328;94972;96438;99538;103130;105205;109717;112136;112476;112936;114723	+;+;+;+;+;+;+;+;+;+;+;+	1176	0	5	19	0
unassigned_transcript_122	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	136675;148435;154608;157599;158562;162761;163413;166899;172456;172759;173754;177112	136722;148510;154651;157661;158655;162855;163491;166979;172542;172865;174057;177188	+;+;+;+;+;+;+;+;+;+;+;+	1155	8	50	20	10
unassigned_transcript_123	BMAW01000183.1	197656	200043	+	2388	80	97	9	25
unassigned_transcript_124	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	218768;223941;226549;230094;231314;233304;235756;239324;240134	219148;224214;226683;230507;231619;233421;236009;239413;240426	+;+;+;+;+;+;+;+;+	2265	2	4	15	20
unassigned_transcript_125	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	246596;247621;252128;254676;255498;257371;259939;264305;267943;274940	246703;247666;252270;254756;255677;257598;260052;264377;268048;275093	-;-;-;-;-;-;-;-;-;-	1233	4	2	9	0
unassigned_transcript_126	BMAW01000183.1;BMAW01000183.1	285927;286555	285972;286916	+;+	408	0	0	1	0
unassigned_transcript_127	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	296829;298692;302500;309334;310687;314393;316847;325232;325723;329026;329359;337675	296926;299007;302606;309420;310767;314471;316941;325322;325785;329069;329434;337725	-;-;-;-;-;-;-;-;-;-;-;-	1188	186	80	11	0
unassigned_transcript_128	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	354316;358463;360650;366672;370075;376955;381355;382805;384850;385707	354419;358781;360756;366758;370155;377033;381449;382898;384912;385769	-;-;-;-;-;-;-;-;-;-	1092	812	293	14	1
unassigned_transcript_129	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	410695;411194;413452;415644;421226;423822;427948;429626;430296;431283;434372;434606	410771;411512;413558;415730;421306;423900;428042;429719;430358;431326;434447;434656	-;-;-;-;-;-;-;-;-;-;-;-	1173	7	5	1	0
unassigned_transcript_130	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	434703;436462;437483	434763;436561;437537	-;-;-	216	1	0	5	0
unassigned_transcript_131	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	463252;466201;470174;471941;473423;477576;480324;483578;485516;486638;487363;489324;489625	463352;466513;470280;472027;473503;477654;480418;483671;485578;486681;487438;489395;489636	-;-;-;-;-;-;-;-;-;-;-;-;-	1224	74	188	21	6
unassigned_transcript_132	BMAW01000183.1;BMAW01000183.1;BMAW01000183.1;BMAW01000183.1	519209;537278;540594;546907	519309;537590;540703;546993	-;-;-;-	611	8	29	12	0
unassigned_transcript_133	BMAW01000185.1;BMAW01000185.1;BMAW01000185.1;BMAW01000185.1;BMAW01000185.1	1835;2753;7437;10494;11690	1920;2916;7590;10609;11816	-;-;-;-;-	647	17	0	0	5
unassigned_transcript_134	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	20226;20642;26554	20423;20721;26590	+;+;+	315	0	0	1	0
unassigned_transcript_135	BMAW01000190.1;BMAW01000190.1	26599;28483	26774;28594	+;+	288	0	0	0	0
unassigned_transcript_136	BMAW01000190.1;BMAW01000190.1	37479;41798	37644;41835	-;-	204	0	0	0	0
unassigned_transcript_137	BMAW01000190.1	51092	51745	+	654	350	3	6	149
unassigned_transcript_138	BMAW01000190.1	64510	65139	+	630	22	4	2	28
unassigned_transcript_139	BMAW01000190.1	75567	76190	+	624	15	0	0	30
unassigned_transcript_140	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	96638;104466;105775;113230	96769;104553;105967;113404	+;+;+;+	588	0	0	3	0
unassigned_transcript_141	BMAW01000190.1;BMAW01000190.1	117231;123499	117508;123772	+;+	552	0	0	0	0
unassigned_transcript_142	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	127010;127231;131058	127043;127695;131578	+;+;+	1020	131	0	4	89
unassigned_transcript_143	BMAW01000190.1	134531	135145	+	615	211	2	5	36
unassigned_transcript_144	BMAW01000190.1	137548	138054	+	507	18	0	3	0
unassigned_transcript_145	BMAW01000190.1	149577	149834	-	258	0	0	0	0
unassigned_transcript_146	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	159084;159781;163742;169684	159128;159786;163944;169867	+;+;+;+	438	0	4	3	0
unassigned_transcript_147	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	176396;198652;201030;201244;203312;206728;207336;209511;210047;210863;212571;214195;216754;218681;219382;221109;221807;224238	176584;198779;201146;201357;203485;206897;207435;209547;210152;211108;212698;214335;216948;218845;219798;221298;221879;224313	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2766	101	21	8	41
unassigned_transcript_148	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	176396;198652;201030;201244;203312;206728;207336;209511;210047;210863;212571;214195;216754;218681;219382;221109;221807;223954	176584;198779;201146;201357;203485;206897;207435;209547;210152;211108;212698;214335;216948;218845;219798;221298;221879;224014	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2751	5	3	23	6
unassigned_transcript_149	BMAW01000190.1	243630	245210	-	1581	1	0	0	2
unassigned_transcript_150	BMAW01000190.1	243630	244244	-	615	0	0	0	0
unassigned_transcript_151	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	248741;263659;266846;267887	248833;264429;267157;268372	+;+;+;+	1662	2	4	8	5
unassigned_transcript_152	BMAW01000190.1;BMAW01000190.1	288038;294407	288084;294680	-;-	321	0	0	4	1
unassigned_transcript_153	BMAW01000190.1;BMAW01000190.1;BMAW01000190.1	296766;300814;302038	297042;300914;302148	+;+;+	489	0	0	0	0
unassigned_transcript_154	BMAW01000199.1;BMAW01000199.1	4;479	152;517	-;-	188	0	0	7	10
unassigned_transcript_155	BMAW01000203.1	391	467	-	77	0	0	0	0
unassigned_transcript_156	BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1	1078;15610;17474;19649;25904;26670	1156;15692;17562;19965;26034;26852	+;+;+;+;+;+	882	0	0	0	0
unassigned_transcript_157	BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1	41844;48283;52365;54932;68022;74477;78302	41918;48358;52447;55020;68338;74607;78487	+;+;+;+;+;+;+	957	0	0	4	0
unassigned_transcript_158	BMAW01000206.1;BMAW01000206.1	104467;113290	104654;113407	+;+	306	0	0	0	0
unassigned_transcript_159	BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1	131762;132647;134674;141070;143637;151582;158647	131887;132707;134949;141129;143831;151660;158788	+;+;+;+;+;+;+	939	0	2	1	0
unassigned_transcript_160	BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1	131762;132647;134674;141070;143637;148087	131887;132707;134949;141129;143831;148265	+;+;+;+;+;+	897	104	0	0	2
unassigned_transcript_161	BMAW01000206.1;BMAW01000206.1;BMAW01000206.1	159545;176208;179206	159960;176447;179407	-;-;-	858	0	0	2	2
unassigned_transcript_162	BMAW01000206.1	182088	182375	-	288	0	0	0	0
unassigned_transcript_163	BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1	207788;212257;216117;222258	207862;212367;216127;223368	+;+;+;+	1308	28	0	1	22
unassigned_transcript_164	BMAW01000206.1;BMAW01000206.1	226018;231565	226135;232640	-;-	1194	0	0	0	0
unassigned_transcript_165	BMAW01000206.1	231564	232640	-	1077	0	0	0	0
unassigned_transcript_166	BMAW01000206.1	243178	244281	-	1104	14	0	2	2
unassigned_transcript_167	BMAW01000206.1	260931	261572	-	642	64	0	1	23
unassigned_transcript_168	BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1	1140;5190;12038;31123;33713	1197;5392;12173;31208;33892	+;+;+;+;+	663	0	0	0	0
unassigned_transcript_169	BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1	40090;46559;49140;51973;52520;55187;59414;63736	40150;46761;49376;52147;52647;55336;59546;63959	+;+;+;+;+;+;+;+	1311	0	0	0	0
unassigned_transcript_170	BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1	40090;46559;49140;51973;52520;55187;59226	40150;46761;49376;52147;52647;55336;59279	+;+;+;+;+;+;+	1008	0	0	0	0
unassigned_transcript_171	BMAW01000210.1;BMAW01000210.1;BMAW01000210.1	1550;1880;4755	1787;2098;4923	-;-;-	626	0	0	25	2
unassigned_transcript_172	BMAW01000213.1	850	1110	+	261	0	0	0	0
unassigned_transcript_173	BMAW01000220.1;BMAW01000220.1;BMAW01000220.1;BMAW01000220.1	88949;99239;104688;109237	88995;99468;104831;109301	-;-;-;-	486	0	7	7	4
unassigned_transcript_175	BMAW01000220.1;BMAW01000220.1	110166;123888	110308;124080	+;+	336	0	0	0	0
unassigned_transcript_176	BMAW01000220.1;BMAW01000220.1;BMAW01000220.1	124090;126309;129175	124216;126424;129300	+;+;+	369	1024	450	58	611
unassigned_transcript_177	BMAW01000220.1;BMAW01000220.1;BMAW01000220.1	132034;134638;153849	132050;134862;153912	-;-;-	306	2643	1628	29	4
unassigned_transcript_178	BMAW01000221.1;BMAW01000221.1	1422;4689	1598;4904	+;+	393	0	0	0	0
unassigned_transcript_179	BMAW01000222.1	8558	8935	+	378	0	0	0	0
unassigned_transcript_180	BMAW01000222.1	110100	110411	-	312	0	2	6	4
unassigned_transcript_181	BMAW01000222.1;BMAW01000222.1	224200;227560	224450;228382	-;-	1074	0	0	2	0
unassigned_transcript_182	BMAW01000227.1	680	2416	-	1737	0	0	0	0
unassigned_transcript_183	BMAW01000237.1;BMAW01000237.1	146;1446	150;1531	-;-	91	0	0	1	0
unassigned_transcript_184	BMAW01000245.1	9592	9900	-	309	0	0	0	0
unassigned_transcript_185	BMAW01000249.1	1634	2347	+	714	0	0	0	0
unassigned_transcript_186	BMAW01000256.1	2084	2243	+	160	0	0	0	0
unassigned_transcript_187	BMAW01000261.1;BMAW01000261.1	1112;1600	1143;1813	+;+	246	0	0	0	0
unassigned_transcript_188	BMAW01000261.1;BMAW01000261.1;BMAW01000261.1;BMAW01000261.1	3810;5832;10158;12264	3911;5967;12150;12369	-;-;-;-	2337	0	0	0	0
unassigned_transcript_189	BMAW01000261.1;BMAW01000261.1	20417;21250	20492;21404	+;+	231	0	0	0	0
unassigned_transcript_190	BMAW01000271.1	11840	12541	+	702	0	0	6	10
unassigned_transcript_191	BMAW01000273.1	2	1748	+	1747	0	0	6	4
unassigned_transcript_192	BMAW01000274.1	1471	1555	-	85	0	0	0	0
unassigned_transcript_193	BMAW01000282.1;BMAW01000282.1;BMAW01000282.1	105;3484;3660	154;3569;4325	+;+;+	802	0	0	0	0
unassigned_transcript_194	BMAW01000285.1;BMAW01000285.1	61927;66750	62127;66959	+;+	411	0	0	2	0
unassigned_transcript_195	BMAW01000285.1	75601	75876	-	276	0	2	4	0
unassigned_transcript_196	BMAW01000287.1	1357	3069	-	1713	0	0	0	0
unassigned_transcript_197	BMAW01000291.1	7894	8870	+	977	0	0	0	2
unassigned_transcript_198	BMAW01000298.1;BMAW01000298.1	14366;14523	14427;14721	+;+	261	0	0	0	0
unassigned_transcript_199	BMAW01000300.1	916	2779	+	1864	0	0	0	0
unassigned_transcript_200	BMAW01000311.1	745	2716	+	1972	0	0	0	0
unassigned_transcript_201	BMAW01000315.1	450	623	+	174	0	0	0	0
unassigned_transcript_202	BMAW01000323.1;BMAW01000323.1;BMAW01000323.1;BMAW01000323.1;BMAW01000323.1;BMAW01000323.1;BMAW01000323.1	1565;3472;5355;30858;57156;57931;58420	1676;3518;5454;30895;57196;57987;58434	-;-;-;-;-;-;-	410	0	3	8	0
unassigned_transcript_203	BMAW01000326.1	147	251	-	105	0	0	0	0
unassigned_transcript_204	BMAW01000336.1	46	266	+	221	0	0	0	0
unassigned_transcript_205	BMAW01000338.1;BMAW01000338.1	70678;70943	70823;71039	-;-	243	0	0	0	0
unassigned_transcript_206	BMAW01000338.1;BMAW01000338.1	320748;321281	320823;321498	+;+	294	0	0	0	0
unassigned_transcript_207	BMAW01000339.1;BMAW01000339.1	4656;5623	4777;5803	+;+	303	0	0	0	0
unassigned_transcript_208	BMAW01000339.1	36203	36595	+	393	0	0	0	0
unassigned_transcript_209	BMAW01000339.1;BMAW01000339.1	58588;60735	58636;60892	+;+	207	0	0	0	0
unassigned_transcript_210	BMAW01000344.1	188	492	+	305	0	0	0	0
unassigned_transcript_211	BMAW01000350.1;BMAW01000350.1;BMAW01000350.1;BMAW01000350.1;BMAW01000350.1;BMAW01000350.1	5581;6808;9475;9595;10755;14201	5607;6940;9532;9653;10891;14503	+;+;+;+;+;+	717	11	2	0	10
unassigned_transcript_212	BMAW01000350.1	36778	37077	-	300	0	0	0	0
unassigned_transcript_213	BMAW01000350.1;BMAW01000350.1;BMAW01000350.1;BMAW01000350.1;BMAW01000350.1;BMAW01000350.1	41649;42226;43179;46223;47083;49932	41734;42292;43290;46407;47242;50152	-;-;-;-;-;-	831	0	0	0	18
unassigned_transcript_214	BMAW01000358.1;BMAW01000358.1	6139;7237	6244;7844	+;+	714	0	0	0	0
unassigned_transcript_215	BMAW01000360.1	624	1016	+	393	0	0	0	0
unassigned_transcript_216	BMAW01000361.1;BMAW01000361.1	15;2389	2275;3028	-;-	2901	0	0	0	0
unassigned_transcript_217	BMAW01000361.1	3060	3938	-	879	0	0	0	0
unassigned_transcript_218	BMAW01000370.1	3536	4129	+	594	2	3	13	0
unassigned_transcript_219	BMAW01000373.1	3707	4309	+	603	0	0	0	0
unassigned_transcript_220	BMAW01000377.1;BMAW01000377.1	792;990	889;1105	+;+	214	0	0	0	0
unassigned_transcript_221	BMAW01000387.1	1035	1397	-	363	0	0	1	0
unassigned_transcript_222	BMAW01000393.1;BMAW01000393.1;BMAW01000393.1;BMAW01000393.1;BMAW01000393.1;BMAW01000393.1;BMAW01000393.1	7438;8969;10112;10331;11634;14978;17807	7447;9024;10171;10375;11744;15024;17954	-;-;-;-;-;-;-	477	0	4	0	0
unassigned_transcript_223	BMAW01000393.1;BMAW01000393.1;BMAW01000393.1;BMAW01000393.1;BMAW01000393.1	30345;32144;35106;35293;38241	30351;32199;35165;35337;38351	-;-;-;-;-	279	0	0	0	0
unassigned_transcript_224	BMAW01000397.1	2800	3906	-	1107	0	0	0	0
unassigned_transcript_225	BMAW01000402.1	6552	7100	+	549	0	0	0	0
unassigned_transcript_226	BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1	189;2799;7213;12745;14047;15827;18186;20663;25276;28045	325;2980;7427;12839;14194;15995;18340;20766;25488;28233	-;-;-;-;-;-;-;-;-;-	1607	0	0	0	0
unassigned_transcript_227	BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1	55192;59130;64177;68444;70523;77219;79012;79969;85636;90788;94690	55261;59269;64358;68658;70617;77366;79180;80123;85739;91000;94878	-;-;-;-;-;-;-;-;-;-;-	1680	16	2	0	1
unassigned_transcript_228	BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1	175666;178617;178842;184099;198678;202220;205072	175927;178762;178945;184253;198846;202367;205146	+;+;+;+;+;+;+	1059	10	0	3	3
unassigned_transcript_229	BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1	293179;295315;300154;305246;306190;307261;315086;317059;320639;325249;330046	293367;295527;300257;305400;306358;307408;315180;317273;320820;325388;330115	+;+;+;+;+;+;+;+;+;+;+	1680	32	8	9	2
unassigned_transcript_230	BMAW01000405.1	343632	344192	-	561	0	0	1	0
unassigned_transcript_231	BMAW01000405.1	360507	360761	-	255	0	0	10	0
unassigned_transcript_232	BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1;BMAW01000405.1	363146;365940;370858;373260;375602;377410;378750;382772;387214;388635	363334;366152;370961;373414;375770;377557;378844;382986;387395;388775	+;+;+;+;+;+;+;+;+;+	1611	3	1	21	0
unassigned_transcript_233	BMAW01000410.1	1025	1388	+	364	0	0	0	0
unassigned_transcript_234	BMAW01000411.1	189350	189703	+	354	0	0	0	0
unassigned_transcript_235	BMAW01000412.1	5505	5754	+	250	0	0	0	0
unassigned_transcript_236	BMAW01000419.1	198	340	-	143	0	0	0	0
unassigned_transcript_237	BMAW01000421.1	2530	2806	-	277	0	0	0	0
unassigned_transcript_238	BMAW01000421.1	6344	6817	-	474	0	0	0	0
unassigned_transcript_239	BMAW01000424.1	22605	23786	+	1182	0	0	2	0
unassigned_transcript_240	BMAW01000424.1;BMAW01000424.1;BMAW01000424.1;BMAW01000424.1;BMAW01000424.1;BMAW01000424.1;BMAW01000424.1;BMAW01000424.1;BMAW01000424.1	36487;38449;40703;43085;47323;50773;52094;52242;63881	36555;38494;40803;43182;47639;50897;52155;52277;63950	+;+;+;+;+;+;+;+;+	924	0	2	7	0
unassigned_transcript_241	BMAW01000424.1	67400	67756	+	357	0	0	0	0
unassigned_transcript_242	BMAW01000426.1	8951	9208	+	258	0	0	0	0
unassigned_transcript_243	BMAW01000426.1;BMAW01000426.1	20450;20874	20704;21128	-;-	510	0	0	4	0
unassigned_transcript_244	BMAW01000426.1;BMAW01000426.1;BMAW01000426.1	39756;40715;43142	39862;41070;43290	+;+;+	612	0	1	5	0
unassigned_transcript_245	BMAW01000426.1	43563	43868	+	306	0	0	0	0
unassigned_transcript_246	BMAW01000426.1;BMAW01000426.1	55279;56073	55432;56290	+;+	372	0	0	4	2
unassigned_transcript_247	BMAW01000426.1;BMAW01000426.1	79744;84720	80017;84928	+;+	483	0	0	0	0
unassigned_transcript_248	BMAW01000426.1	85964	86371	+	408	0	0	2	0
unassigned_transcript_249	BMAW01000426.1;BMAW01000426.1	111069;111436	111188;111669	+;+	354	0	0	4	0
unassigned_transcript_250	BMAW01000426.1	139216	139935	+	720	0	0	0	0
unassigned_transcript_251	BMAW01000426.1;BMAW01000426.1;BMAW01000426.1;BMAW01000426.1;BMAW01000426.1	148476;149400;151913;167409;177993	148509;149475;152274;167582;178195	+;+;+;+;+	849	0	0	2	0
unassigned_transcript_252	BMAW01000429.1;BMAW01000429.1	564;1403	1004;1438	-;-	477	0	0	1	0
unassigned_transcript_253	BMAW01000430.1;BMAW01000430.1	4052;6910	4168;7015	-;-	223	0	0	0	0
unassigned_transcript_254	BMAW01000438.1;BMAW01000438.1	619;869	753;942	+;+	209	0	0	326	16
unassigned_transcript_256	BMAW01000443.1	954	1373	+	420	0	0	0	0
unassigned_transcript_257	BMAW01000449.1	121	672	-	552	0	0	14	0
unassigned_transcript_258	BMAW01000456.1	352	741	+	390	0	0	3	0
unassigned_transcript_259	BMAW01000456.1;BMAW01000456.1	1029;1508	1423;3233	+;+	2121	0	0	14	0
unassigned_transcript_260	BMAW01000458.1	405	659	+	255	0	0	0	0
unassigned_transcript_261	BMAW01000459.1	4	2334	-	2331	0	0	0	0
unassigned_transcript_262	BMAW01000462.1	1011	1214	+	204	0	0	0	0
unassigned_transcript_263	BMAW01000462.1;BMAW01000462.1	6563;7369	6746;7460	+;+	276	0	0	0	0
unassigned_transcript_264	BMAW01000462.1	9006	9359	+	354	0	0	0	0
unassigned_transcript_265	BMAW01000462.1;BMAW01000462.1	10873;11490	10921;11650	+;+	210	0	0	0	0
unassigned_transcript_266	BMAW01000462.1	11833	12111	-	279	0	0	0	0
unassigned_transcript_267	BMAW01000464.1;BMAW01000464.1	18734;19120	18869;19247	-;-	264	0	0	0	0
unassigned_transcript_268	BMAW01000466.1	7024	7571	+	548	0	0	0	0
unassigned_transcript_269	BMAW01000466.1;BMAW01000466.1	7637;9980	9187;10183	+;+	1755	0	0	18	1
unassigned_transcript_270	BMAW01000466.1	11484	11837	+	354	2	0	1	0
unassigned_transcript_271	BMAW01000467.1;BMAW01000467.1	7287;10799	7401;10854	+;+	171	0	0	0	0
unassigned_transcript_272	BMAW01000471.1	4	458	-	455	0	0	0	0
unassigned_transcript_273	BMAW01000471.1	901	1185	-	285	0	0	0	0
unassigned_transcript_274	BMAW01000471.1	1216	1476	-	261	0	0	0	0
unassigned_transcript_275	BMAW01000475.1;BMAW01000475.1	33106;34458	33189;35042	-;-	669	0	0	2	0
unassigned_transcript_276	BMAW01000477.1;BMAW01000477.1;BMAW01000477.1	70113;75782;78164	70437;75839;78338	-;-;-	558	0	0	0	0
unassigned_transcript_277	BMAW01000477.1	81873	82289	-	417	0	0	0	0
unassigned_transcript_278	BMAW01000477.1;BMAW01000477.1	101788;102445	102172;102506	-;-	447	0	0	0	0
unassigned_transcript_279	BMAW01000477.1	102748	103356	-	609	0	0	0	0
unassigned_transcript_280	BMAW01000477.1;BMAW01000477.1	124660;125238	124840;125560	+;+	504	0	0	0	5
unassigned_transcript_281	BMAW01000487.1	2	103	+	102	0	0	0	0
unassigned_transcript_282	BMAW01000490.1	4	222	-	219	0	0	0	0
unassigned_transcript_283	BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1	6886;49606;68526;70551;73604;74333	6888;49642;68669;70693;73715;74352	+;+;+;+;+;+	459	22	17	1	98
unassigned_transcript_284	BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1	79576;82806;86198;91270;94488;98073;100874;105189;112920;113190	79587;82809;86351;91421;94758;98191;100965;105350;112989;113236	+;+;+;+;+;+;+;+;+;+	1083	23	2	5	0
unassigned_transcript_285	BMAW01000495.1	139776	140549	-	774	4	0	2	4
unassigned_transcript_286	BMAW01000495.1;BMAW01000495.1	166718;169116	166908;169950	-;-	1026	0	0	0	0
unassigned_transcript_287	BMAW01000495.1	176116	176421	-	306	52	35	3	84
unassigned_transcript_288	BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1;BMAW01000495.1	195518;198918;202002;203166;203436;206544;211933;216954;220561;221213;224586;225825;228013;228717;232615;233026;233636;234667;235254;237468;239632;240301	195655;198968;202073;203219;203491;206661;212031;217039;220646;221295;224683;225923;228087;228807;232683;233114;233702;234771;235384;237531;239744;240412	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1956	2	45	83	9
